Product Name,Product Lable,Product Discription,Product Price,Product Image Link
Vermicelle,WARDA,Le paquet de 500g,"0,410",https://media.carrefour.tn/catalog/product/cache/bbe61c5e1237d092bcb31b107702a416/6/1/6194043401154-1_1.jpg
Lasagnes aux épinards,RANDA,Le paquet de 500g,"2,125",https://media.carrefour.tn/catalog/product/cache/bbe61c5e1237d092bcb31b107702a416/6/1/6194004665076-1_4.jpg
Pâtes Anellini sans gluten Bonta d'Italia,SCHÄR,Le paquet de 250g,"6,690",https://media.carrefour.tn/catalog/product/cache/bbe61c5e1237d092bcb31b107702a416/8/0/8008698004074-1_2.jpg
Pâtes artisanales Rigatoni L’EPI D'OR,L'EPI D'OR,Le paquet de 500 g Temps de cuisson : 12 minutes,"2,690",https://media.carrefour.tn/catalog/product/cache/bbe61c5e1237d092bcb31b107702a416/6/1/6194003361733-1_1_1.jpg
Pâtes artisanales Guitarra L’EPI D'OR,L'EPI D'OR,Le paquet de 500 gr Temps de cuisson : 12 minutes,"2,620",https://media.carrefour.tn/catalog/product/cache/bbe61c5e1237d092bcb31b107702a416/6/1/6194003361757.jpg
Lasagnes,RANDA,Le paquet de 500g,"1,870",https://media.carrefour.tn/catalog/product/cache/bbe61c5e1237d092bcb31b107702a416/6/1/6194004612605-1_1.jpg
Cannelloni aux épinards,RANDA,Le paquet de 250g,"1,450",https://media.carrefour.tn/catalog/product/cache/bbe61c5e1237d092bcb31b107702a416/6/1/6194004665083-1_4.jpg
Penne aux légumes,SPIGA,Le paquet de 500g,"1,210",https://media.carrefour.tn/catalog/product/cache/bbe61c5e1237d092bcb31b107702a416/6/1/6194011862345-1_3.jpg
Riz basmati,BASMATI,Le paquet de 1Kg,"4,800",https://media.carrefour.tn/catalog/product/cache/bbe61c5e1237d092bcb31b107702a416/6/1/6194061500259-1_1_2.jpg
Riz basmati 10 minutes,UNCLE BEN'S,Le paquet de 500g,"18,870",https://media.carrefour.tn/catalog/product/cache/bbe61c5e1237d092bcb31b107702a416/5/4/5410673000477-1_4.jpg
Riz blanc,OCT,Le paquet de 1Kg,"1,600",https://media.carrefour.tn/catalog/product/cache/bbe61c5e1237d092bcb31b107702a416/6/1/6194061500228-1_3.jpg
Couscous au blé complet,L'EPI D'OR,Le paquet de 1Kg,"1,430",https://media.carrefour.tn/catalog/product/cache/bbe61c5e1237d092bcb31b107702a416/6/1/6194003360927.jpg
Pâtes Fusilli sans gluten Bonta d'Italia,SCHÄR,Le paquet de 250g,"6,290",https://media.carrefour.tn/catalog/product/cache/bbe61c5e1237d092bcb31b107702a416/8/0/8008698010075-1_1.jpg
Pâtes penne sans gluten Bonta d'Italia,SCHÄR,Le paquet de 250g,"6,290",https://media.carrefour.tn/catalog/product/cache/bbe61c5e1237d092bcb31b107702a416/8/0/8008698010051-1_1_1.jpg
Spaghetti sans gluten Bonta d'Italia,SCHÄR,Le paquet de 250g,"6,290",https://media.carrefour.tn/catalog/product/cache/bbe61c5e1237d092bcb31b107702a416/8/0/8008698010037-1_1.jpg
Cheveux d'anges sans gluten Bonta d'Italia,SCHÄR,Le paquet de 250g,"6,550",https://media.carrefour.tn/catalog/product/cache/bbe61c5e1237d092bcb31b107702a416/8/0/8008698004067-1_2_1.jpg
Couscous complet fin,DIARI,Le paquet de 1Kg,"1,490",https://media.carrefour.tn/catalog/product/cache/bbe61c5e1237d092bcb31b107702a416/6/1/6194011821106-1_2.jpg
Spaghetti au blé complet,SPIGA,Le paquet de 500g,"1,150",https://media.carrefour.tn/catalog/product/cache/bbe61c5e1237d092bcb31b107702a416/6/1/6194011837374-1_1.jpg
PLume courte,RANDA,Le paquet de 500g,"0,410",https://media.carrefour.tn/catalog/product/cache/bbe61c5e1237d092bcb31b107702a416/6/1/6194004612513-1.jpg
Plume courte,WARDA,Le paquet de 500g,"0,410",https://media.carrefour.tn/catalog/product/cache/bbe61c5e1237d092bcb31b107702a416/6/1/6194043402014-1.jpg
Couscous d'orge,FRIGA,Le paquet de 500g,"1,840",https://media.carrefour.tn/catalog/product/cache/bbe61c5e1237d092bcb31b107702a416/6/1/6194011712305-1_3.jpg
Couscous d'orge,FRIGA,Le paquet de 1Kg,"3,565",https://media.carrefour.tn/catalog/product/cache/bbe61c5e1237d092bcb31b107702a416/6/1/6194011712107-1_3.jpg
Riz étuvé Thailandais,OCT,Le paquet de 1Kg,"2,350",https://media.carrefour.tn/catalog/product/cache/bbe61c5e1237d092bcb31b107702a416/6/1/6194061500365-1_3.jpg
Couscous express,DIARI,Le paquet de 500g,"1,365",https://media.carrefour.tn/catalog/product/cache/bbe61c5e1237d092bcb31b107702a416/6/1/6194011812708-1_3.jpg
Fell n°1,L'EPI D'OR,Le paquet de 500g,"0,410",https://media.carrefour.tn/catalog/product/cache/bbe61c5e1237d092bcb31b107702a416/6/1/6194003310045.jpg
Couscous fin,RANDA,Le paquet de 1Kg,"0,795",https://media.carrefour.tn/catalog/product/cache/bbe61c5e1237d092bcb31b107702a416/6/1/6194004641018-1.jpg
Couscous fin,WARDA,Le paquet de 1Kg,"0,795",https://media.carrefour.tn/catalog/product/cache/bbe61c5e1237d092bcb31b107702a416/6/1/6194043401468-1_3.jpg
Langue d'oiseau,SPIGA,Le paquet de 500g,"0,410",https://media.carrefour.tn/catalog/product/cache/bbe61c5e1237d092bcb31b107702a416/6/1/6194011872382-1_1.jpg
Couscous fin,DIARI,Le paquet de 1Kg,"0,795",https://media.carrefour.tn/catalog/product/cache/bbe61c5e1237d092bcb31b107702a416/6/1/6194011811107-1_1.jpg
Couscous fin,L'EPI D'OR,Le paquet de 500g,"0,400",https://media.carrefour.tn/catalog/product/cache/bbe61c5e1237d092bcb31b107702a416/6/1/6194003360774-1_3.jpg
Couscous fin,L'EPI D'OR,Le paquet de 1Kg,"0,795",https://media.carrefour.tn/catalog/product/cache/bbe61c5e1237d092bcb31b107702a416/6/1/6194003330012.jpg
Fusilli,DIVELLA,Le paquet de 500g,"5,690",https://media.carrefour.tn/catalog/product/cache/bbe61c5e1237d092bcb31b107702a416/8/0/8005121000405-1_3.jpg
Couscous gros,L'EPI D'OR,Le paquet de 1Kg,"0,795",https://media.carrefour.tn/catalog/product/cache/bbe61c5e1237d092bcb31b107702a416/6/1/6194003360941-1_3.jpg
Langue d'oiseau n°2,RANDA,Le paquet de 250g,"0,225",https://media.carrefour.tn/catalog/product/cache/bbe61c5e1237d092bcb31b107702a416/6/1/6194004613305-1.jpg
Penne blé complet et avoine Les Intégrales,WARDA,Le paquet de 500g,"1,385",https://media.carrefour.tn/catalog/product/cache/bbe61c5e1237d092bcb31b107702a416/6/1/6194043403271-1_3.jpg
Fusilli au blé complet et avoine Les Intégrales,WARDA,Le paquet de 500g,"1,385",https://media.carrefour.tn/catalog/product/cache/bbe61c5e1237d092bcb31b107702a416/6/1/6194043403264-1_3.jpg
Spaghetti au blé complet et avoine Les Intégrales,WARDA,Le paquet de 500g,"1,235",https://media.carrefour.tn/catalog/product/cache/bbe61c5e1237d092bcb31b107702a416/6/1/6194043403257-1_3.jpg
Riz long grain 10 minutes,UNCLE BEN'S,Le paquet de 1Kg,"23,900",https://media.carrefour.tn/catalog/product/cache/bbe61c5e1237d092bcb31b107702a416/5/4/5410673004208-1_4.jpg
Riz long grain 10 minutes,UNCLE BEN'S,Le paquet de 500g,"12,890",https://media.carrefour.tn/catalog/product/cache/bbe61c5e1237d092bcb31b107702a416/5/4/5410673103000-1.jpg
Plume longue,RANDA,Le paquet de 500g,"0,430",https://media.carrefour.tn/catalog/product/cache/bbe61c5e1237d092bcb31b107702a416/6/1/6194004612520-1.jpg
Mesfouf,DIARI,Le paquet de 1Kg,"0,795",https://media.carrefour.tn/catalog/product/cache/bbe61c5e1237d092bcb31b107702a416/6/1/6194011814108-1_1.jpg
Mesfouf aux raisins secs,RANDA,Le paquet de 250g,"2,380",https://media.carrefour.tn/catalog/product/cache/bbe61c5e1237d092bcb31b107702a416/6/1/6194004664406-1_3.jpg
Mini escargot,WARDA,Le paquet de 500g,"0,405",https://media.carrefour.tn/catalog/product/cache/bbe61c5e1237d092bcb31b107702a416/6/1/6194043403479-1_3.jpg
Penne mini,WARDA,Le paquet de 500g,"0,410",https://media.carrefour.tn/catalog/product/cache/bbe61c5e1237d092bcb31b107702a416/6/1/6194043403462-1_3.jpg
Couscous moyen,RANDA,Le paquet de 1Kg,"0,795",https://media.carrefour.tn/catalog/product/cache/bbe61c5e1237d092bcb31b107702a416/6/1/6194004641025-1.jpg
Couscous moyen,WARDA,Le paquet de 1Kg,"0,795",https://media.carrefour.tn/catalog/product/cache/bbe61c5e1237d092bcb31b107702a416/6/1/6194043401482-1_3.jpg
Couscous moyen,DIARI,Le paquet de 1Kg,"0,795",https://media.carrefour.tn/catalog/product/cache/bbe61c5e1237d092bcb31b107702a416/6/1/6194011812104-1_3.jpg
Couscous moyen,L'EPI D'OR,Le paquet de 500g,"0,400",https://media.carrefour.tn/catalog/product/cache/bbe61c5e1237d092bcb31b107702a416/6/1/6194003360767-1_3.jpg
Couscous moyen,L'EPI D'OR,Le paquet de 1Kg,"0,795",https://media.carrefour.tn/catalog/product/cache/bbe61c5e1237d092bcb31b107702a416/6/1/6194003330029-1_3.jpg
Coude n°1,RANDA,Le paquet de 500g,"0,410",https://media.carrefour.tn/catalog/product/cache/bbe61c5e1237d092bcb31b107702a416/6/1/6194004612414-1_1.jpg
Fell n°1,RANDA,Le paquet de 500g,"0,410",https://media.carrefour.tn/catalog/product/cache/bbe61c5e1237d092bcb31b107702a416/6/1/6194004612308-1.jpg
Nouilles n°1,L'EPI D'OR,Le paquet de 500g,"0,410",https://media.carrefour.tn/catalog/product/cache/bbe61c5e1237d092bcb31b107702a416/6/1/6194003360545-1.jpg
Tagliatelle n°1 Warda,WARDA,Le paquet de 250 g Temps de cuisson : 6 minutes,"1,330",https://media.carrefour.tn/catalog/product/cache/bbe61c5e1237d092bcb31b107702a416/6/1/6194043402939-1_3.jpg
Ressort n°1,SPIGA,Le paquet de 500g,"0,410",https://media.carrefour.tn/catalog/product/cache/bbe61c5e1237d092bcb31b107702a416/6/1/6194011858386-1_2.jpg
Plume n°1,SPIGA,Le paquet de 500g,"0,410",https://media.carrefour.tn/catalog/product/cache/bbe61c5e1237d092bcb31b107702a416/6/1/6194011849384-1_2.jpg
Cavatoni n°1,RANDA,Le paquet de 500g,"0,410",https://media.carrefour.tn/catalog/product/cache/bbe61c5e1237d092bcb31b107702a416/6/1/6194004612353-1_1.jpg
Escargot n°2,RANDA,Le paquet de 500g,"0,430",https://media.carrefour.tn/catalog/product/cache/bbe61c5e1237d092bcb31b107702a416/6/1/6194004612537-1.jpg
Tagliatelle n°2,WARDA,Le paquet de 250g,"1,330",https://media.carrefour.tn/catalog/product/cache/bbe61c5e1237d092bcb31b107702a416/6/1/6194043402946-1_4.jpg
Escargot n°2,WARDA,Le paquet de 500g,"0,430",https://media.carrefour.tn/catalog/product/cache/bbe61c5e1237d092bcb31b107702a416/6/1/6194043402120-1_3.jpg
Farfalle n°2,WARDA,Le paquet de 500g,"1,100",https://media.carrefour.tn/catalog/product/cache/bbe61c5e1237d092bcb31b107702a416/6/1/6194043401444-1_3.jpg
Plume n°2,WARDA,Le paquet de 500g,"0,430",https://media.carrefour.tn/catalog/product/cache/bbe61c5e1237d092bcb31b107702a416/6/1/6194043401093-1_1_1.jpg
Spaghetti n°2,WARDA,Le paquet de 500g,"0,410",https://media.carrefour.tn/catalog/product/cache/bbe61c5e1237d092bcb31b107702a416/6/1/6194043401024-1_1.jpg
Fell n° 2,SPIGA,Le paquet de 500g,"0,410",https://media.carrefour.tn/catalog/product/cache/bbe61c5e1237d092bcb31b107702a416/6/1/6194011842385-1_1.jpg
Spaghetti n°2,SPIGA,Le paquet de 500g,"0,410",https://media.carrefour.tn/catalog/product/cache/bbe61c5e1237d092bcb31b107702a416/6/1/6194011832379-2_1.jpg
Nouilles n°2,L'EPI D'OR,Le paquet de 500g,"0,410",https://media.carrefour.tn/catalog/product/cache/bbe61c5e1237d092bcb31b107702a416/6/1/6194003320099-1_1_1.jpg
Escargot n°2,L'EPI D'OR,Le paquet de 500g,"0,430",https://media.carrefour.tn/catalog/product/cache/bbe61c5e1237d092bcb31b107702a416/6/1/6194003310137-1_2.jpg
Fell n°2,L'EPI D'OR,Le paquet de 500g,"0,410",https://media.carrefour.tn/catalog/product/cache/bbe61c5e1237d092bcb31b107702a416/6/1/6194003310052-1_1.jpg
Coude n°3,RANDA,Le paquet de 500g,"0,410",https://media.carrefour.tn/catalog/product/cache/bbe61c5e1237d092bcb31b107702a416/6/1/6194004612438-1.jpg
Cavatoni n°3,RANDA,Le paquet de 500g,"0,410",https://media.carrefour.tn/catalog/product/cache/bbe61c5e1237d092bcb31b107702a416/6/1/6194004612377-1.jpg
Spaghetti n°3,WARDA,Le paquet de 500g,"0,410",https://media.carrefour.tn/catalog/product/cache/bbe61c5e1237d092bcb31b107702a416/6/1/6194043401161-1_3.jpg
Fell n°3,L'EPI D'OR,Le paquet de 500g,"0,410",https://media.carrefour.tn/catalog/product/cache/bbe61c5e1237d092bcb31b107702a416/6/1/6194003310069_3.jpg
Mhammas n°3,L'EPI D'OR,Le paquet de 500g,"0,410",https://media.carrefour.tn/catalog/product/cache/bbe61c5e1237d092bcb31b107702a416/6/1/6194003310007-1_1.jpg
Fell n°0,L'EPI D'OR,Le paquet de 500g,"0,410",https://media.carrefour.tn/catalog/product/cache/bbe61c5e1237d092bcb31b107702a416/6/1/6194003310038_1.jpg
Fell n°1,SPIGA,Le paquet de 500g,"0,410",https://media.carrefour.tn/catalog/product/cache/bbe61c5e1237d092bcb31b107702a416/6/1/6194011841388-1_1.jpg
Papillon n°1,L'EPI D'OR,Le paquet de 500g,"1,040",https://media.carrefour.tn/catalog/product/cache/bbe61c5e1237d092bcb31b107702a416/6/1/6194003310304_1_1.jpg
Tagliatelle n°1,L'EPI D'OR,Le paquet de 250g,"1,310",https://media.carrefour.tn/catalog/product/cache/bbe61c5e1237d092bcb31b107702a416/6/1/6194003310274_0.jpg
Maglietta n°1,L'EPI D'OR,Le paquet de 500g,"0,410",https://media.carrefour.tn/catalog/product/cache/bbe61c5e1237d092bcb31b107702a416/6/1/6194003310175-1_1.jpg
Escargot n°1,L'EPI D'OR,Le paquet de 500g,"0,410",https://media.carrefour.tn/catalog/product/cache/bbe61c5e1237d092bcb31b107702a416/6/1/6194003310120-1_2.jpg
Coude n°1,L'EPI D'OR,Le paquet de 500g,"0,410",https://media.carrefour.tn/catalog/product/cache/bbe61c5e1237d092bcb31b107702a416/6/1/6194003310083-2_1_1.jpg
Spaghetti n°2,L'EPI D'OR,Le paquet de 500g,"0,410",https://media.carrefour.tn/catalog/product/cache/bbe61c5e1237d092bcb31b107702a416/6/1/6194003320082.jpg
Nouilles n°2,WARDA,Le paquet de 500g,"0,410",https://media.carrefour.tn/catalog/product/cache/bbe61c5e1237d092bcb31b107702a416/6/1/6194043401185-1.jpg
Langue d'oiseau n°2,RANDA,Le paquet de 500g,"0,410",https://media.carrefour.tn/catalog/product/cache/bbe61c5e1237d092bcb31b107702a416/6/1/6194004612452-1_1.jpg
Coude n°2,WARDA,Le paquet de 500g,"0,410",https://media.carrefour.tn/catalog/product/cache/bbe61c5e1237d092bcb31b107702a416/6/1/6194043401116-1_1_1.jpg
Fell n°2,WARDA,Le paquet de 500g,"0,410",https://media.carrefour.tn/catalog/product/cache/bbe61c5e1237d092bcb31b107702a416/6/1/6194043401000-1_1.jpg
Papillon n°2,L'EPI D'OR,Le paquet de 500g,"1,040",https://media.carrefour.tn/catalog/product/cache/bbe61c5e1237d092bcb31b107702a416/6/1/6194003320136_3_1.jpg
Plume n°2,L'EPI D'OR,Le paquet de 500g,"0,430",https://media.carrefour.tn/catalog/product/cache/bbe61c5e1237d092bcb31b107702a416/6/1/6194003310205-1_1.jpg
Pâtes coudes n°2 sans gluten,SPIGA,Le paquet de 340g,"4,490",https://media.carrefour.tn/catalog/product/cache/bbe61c5e1237d092bcb31b107702a416/6/1/6194011862550-1.jpg
Pâtes fell n°2 sans gluten,SPIGA,Le paquet de 340g,"4,490",https://media.carrefour.tn/catalog/product/cache/bbe61c5e1237d092bcb31b107702a416/6/1/6194011862543-1_1.jpg
Fell n°3,WARDA,Le paquet de 500g,"0,410",https://media.carrefour.tn/catalog/product/cache/bbe61c5e1237d092bcb31b107702a416/6/1/6194043401079-1.jpg
Fell n°3,RANDA,Le paquet de 500g,"0,410",https://media.carrefour.tn/catalog/product/cache/bbe61c5e1237d092bcb31b107702a416/6/1/6194004612339-1_1.jpg
Spaghetti n°3,BARILLA,Le paquet de 500g,"6,130",https://media.carrefour.tn/catalog/product/cache/bbe61c5e1237d092bcb31b107702a416/8/0/8076800195033-1_2.jpg
Spaghetti n°3,L'EPI D'OR,Le paquet de 500g,"0,410",https://media.carrefour.tn/catalog/product/cache/bbe61c5e1237d092bcb31b107702a416/6/1/6194003320129-2_1.jpg
Spaghetti n°5,BARILLA,Le paquet de 500g,"5,110",https://media.carrefour.tn/catalog/product/cache/bbe61c5e1237d092bcb31b107702a416/8/0/8076800195057-1_3.jpg
Baboucha,L'EPI D'OR,Le paquet de 250g,"1,340",https://media.carrefour.tn/catalog/product/cache/bbe61c5e1237d092bcb31b107702a416/6/1/6194003360989-1_2.jpg
Penne rigate,DIVELLA,Le paquet de 500g,"5,610",https://media.carrefour.tn/catalog/product/cache/bbe61c5e1237d092bcb31b107702a416/8/0/8005121000276-1_1_1.jpg
Orge perlée,FRIGA,Le paquet de 1Kg,"3,100",https://media.carrefour.tn/catalog/product/cache/bbe61c5e1237d092bcb31b107702a416/6/1/6194011714101-1_3.jpg
Soupe frik précuit express,RANDA,Le paquet de 250g,"0,980",https://media.carrefour.tn/catalog/product/cache/bbe61c5e1237d092bcb31b107702a416/6/1/6194004664123-1_3.jpg
Rigatoni,DIVELLA,Le paquet de 500g,"5,580",https://media.carrefour.tn/catalog/product/cache/bbe61c5e1237d092bcb31b107702a416/8/0/8005121000177-1_3.jpg
Spaghetti ristorante n°8,DIVELLA,Le paquet de 500g,"8,200",https://media.carrefour.tn/catalog/product/cache/bbe61c5e1237d092bcb31b107702a416/8/0/8005121052084-1_4.jpg
Langue d'oiseau sans gluten,SPIGA,Le paquet de 340g,"4,490",https://media.carrefour.tn/catalog/product/cache/bbe61c5e1237d092bcb31b107702a416/6/1/6194011862567-1.jpg
Spaghetti sans gluten,SPIGA,Le paquet de 340g,"4,380",https://media.carrefour.tn/catalog/product/cache/bbe61c5e1237d092bcb31b107702a416/6/1/6194011862512-1.jpg
Pâtes Fusilli sans gluten,SPIGA,Le paquet de 340g,"4,380",https://media.carrefour.tn/catalog/product/cache/bbe61c5e1237d092bcb31b107702a416/6/1/6194011862536-1_1.jpg
Pâtes penne sans gluten,SPIGA,Le paquet de 340g,"4,380",https://media.carrefour.tn/catalog/product/cache/bbe61c5e1237d092bcb31b107702a416/6/1/6194011862529-1_2.jpg
Spaghetti n°1,L'EPI D'OR,Le paquet de 500g,"0,410",https://media.carrefour.tn/catalog/product/cache/bbe61c5e1237d092bcb31b107702a416/6/1/6194003360590-1_2.jpg
Spaghetti ristorante n°8,DIVELLA,Le paquet de 500g,"5,430",https://media.carrefour.tn/catalog/product/cache/bbe61c5e1237d092bcb31b107702a416/8/0/8005121000085-1_3.jpg
Penne ziti rigate 27,DIVELLA,Le paquet de 500g,"8,200",https://media.carrefour.tn/catalog/product/cache/bbe61c5e1237d092bcb31b107702a416/8/0/8005121052275-1_3.jpg
